#Wall loading zone  6 : b2mn     B2.5 bjb99/7 SOLPS-ITER  2026-01-21  11:10 pshenoa ITER#012_(DT1-F57-W,_15MA,_H-mode,_D+He+Ne,_120MW,_wlld_3/9/
# x	 : coordinate along plot zone [m].
# Wtot	 : total power flux [W/m^2]
# Wrad	 : power flux from radiation [W/m^2]
# Wpart	 : power flux from particles [W/m^2]
# Wpls	 : power flux from charged particles [W/m^2]
# Wneut	 : power flux from neutral particles [W/m^2]
# Wheat	 : power flux due to particles impinging on wall [W/m^2]
# Wpot	 : power flux due to recombination [W/m^2]
# Whtpl	 : power flux due to plasma particles impinging on wall [W/m^2]
# Wptpl	 : power flux due to plasma recombination [W/m^2]
# flxi_XX	 : flux of ions of species XX [1/s]
# Eavi_XX	 : average energy of ions of species XX [eV]
# flxa_XX	 : flux of atoms of species XX [1/m^2/s]
# Eava_XX	 : average energy of atoms of species XX [eV]
# na_XX	 : density of neutral atoms of species XX [1/m^3]
# pa_XX	 : pressure of neutral atoms of species XX [Pa]
# flxm_XX	 : incident flux of molecules XX [1/m^2/s]
# Eavm_XX	 : average energy of molecules XX [eV]
# pm_XX	 : density of molecules XX [1/m^3]
# pm_XX	 : pressure of molecules XX [Pa]
# sptne_XX	 : net sputtering of wall material XX [g/y]
# sptng_XX	 : gross sputtering of wall material XX [g/y]
# ersne_XX	 : net erosion of wall material XX [mm/y]
# ersng_XX	 : gross erosion of wall material XX [mm/y]
#	x		Wtot		Wrad		Wpart		Wpls		Wneu		Wheat		Wpot		Whtpl		Wptpl		ne		Te		Ti		flxi_D		Eavi_D		flxi_He		Eavi_He		flxi_Ne		Eavi_Ne		flxa_D		Eava_D		na_D		pa_D		flxa_He		Eava_He		na_He		pa_He		flxa_Ne		Eava_Ne		na_Ne		pa_Ne		flxm_D2		Eavm_D2		nm_D2		pm_D2		ersne_W		ersng_W
  1.63218E+00	 9.42419E+04	 8.83481E+04	 5.89377E+03	 8.08541E+02	 5.08523E+03	 5.57782E+03	 3.15949E+02	 4.92591E+02	 3.15949E+02	 3.50577E+17	 1.25846E+01	 6.11604E+01	 2.06100E+20	 2.14063E+02	 1.34418E+19	 2.14063E+02	 1.22903E+19	 2.14063E+02	 6.15458E+19	 7.81163E+02	 7.52485E+15	 4.83767E-02	 3.48248E+17	 9.24220E+02	 1.76525E+15	 1.12831E-03	 1.21249E+17	 3.65142E+02	 3.83828E+15	 1.52666E-03	 1.23047E+18	 1.63932E+01	 1.64405E+16	 3.65471E-04	 0.00000E+00	 0.00000E+00	
  1.82997E+00	 9.70852E+04	 9.07501E+04	 6.33509E+03	 9.75122E+02	 5.35997E+03	 3.94501E+03	 2.39008E+03	-1.41496E+03	 2.39008E+03	 4.46680E+17	 1.25847E+01	 6.11605E+01	 1.48272E+21	 2.14061E+02	 1.02771E+20	 2.14061E+02	 9.95931E+19	 2.14061E+02	 6.88678E+19	 7.34686E+02	 1.13328E+16	 6.73351E-02	 4.55901E+17	 7.72280E+02	 6.11193E+15	 3.47977E-03	 1.21945E+17	 3.95163E+02	 1.54192E+16	 8.31644E-03	 1.97001E+18	 1.45342E+01	 4.36820E+16	 5.73857E-04	 0.00000E+00	 0.00000E+00	
  2.03199E+00	 9.21540E+04	 9.09065E+04	 1.24752E+03	-5.51096E+03	 6.75848E+03	-9.03326E+02	 2.15085E+03	-7.66181E+03	 2.15085E+03	 8.94088E+17	 1.25851E+01	 6.11606E+01	 1.29235E+21	 2.14061E+02	 9.15660E+19	 2.14061E+02	 9.03981E+19	 2.14061E+02	 8.13181E+19	 7.87098E+02	 1.26559E+16	 6.95142E-02	 3.48412E+17	 1.02859E+03	 5.72460E+15	 3.16812E-03	 5.90694E+16	 3.85772E+02	 1.46933E+16	 7.62903E-03	 2.14813E+18	 1.48093E+01	 4.39607E+16	 6.76524E-04	 0.00000E+00	 0.00000E+00	
  2.26887E+00	 1.06556E+05	 8.98287E+04	 1.67278E+04	 7.83593E+03	 8.89182E+03	 1.06944E+04	 6.03339E+03	 1.80254E+03	 6.03339E+03	 1.17720E+18	 1.25857E+01	 6.11581E+01	 4.91271E+21	 2.14052E+02	 3.45903E+20	 2.14052E+02	 3.25874E+20	 2.14052E+02	 1.26610E+20	 6.71899E+02	 2.49969E+16	 1.22453E-01	 3.35726E+17	 1.12898E+03	 1.47127E+16	 7.36538E-03	 6.20110E+16	 1.73702E+02	 3.74272E+16	 1.92128E-02	 4.69232E+18	 1.41607E+01	 9.45450E+16	 1.29429E-03	 0.00000E+00	 0.00000E+00	
  2.47742E+00	 8.74583E+04	 9.19267E+04	-4.46838E+03	-1.27407E+04	 8.27230E+03	-8.08904E+03	 3.62066E+03	-1.63613E+04	 3.62066E+03	 4.29937E+17	 1.02161E+01	 4.63084E+01	 2.13619E+21	 1.62088E+02	 1.34312E+20	 1.62088E+02	 9.10907E+19	 1.62088E+02	 1.03103E+20	 7.77284E+02	 1.84764E+16	 9.37469E-02	 2.40931E+17	 1.30611E+03	 1.04268E+16	 4.80481E-03	 5.05747E+16	 1.60244E+02	 2.00308E+16	 9.19322E-03	 3.82106E+18	 1.23572E+01	 9.04303E+16	 9.88363E-04	 0.00000E+00	 0.00000E+00	
  2.65717E+00	 9.04994E+04	 9.28752E+04	-2.37579E+03	-8.96471E+03	 6.58892E+03	-3.49689E+03	 1.12110E+03	-1.00858E+04	 1.12110E+03	 5.23494E+17	 1.02162E+01	 4.63085E+01	 6.76878E+20	 1.62113E+02	 4.79808E+19	 1.62113E+02	 4.35655E+19	 1.62113E+02	 6.69023E+19	 9.76165E+02	 9.49700E+15	 5.14087E-02	 2.63541E+17	 1.20690E+03	 3.40891E+15	 1.67472E-03	 7.71328E+16	 3.44732E+02	 8.10835E+15	 3.46273E-03	 1.93010E+18	 1.30081E+01	 3.12140E+16	 4.80886E-04	 0.00000E+00	 0.00000E+00	
  2.95362E+00	 9.78094E+04	 9.25336E+04	 5.27574E+03	-7.08135E+01	 5.34655E+03	 2.98517E+03	 2.29057E+03	-2.36138E+03	 2.29057E+03	 6.96014E+17	 1.02166E+01	 4.63085E+01	 2.76025E+21	 1.62111E+02	 1.91559E+20	 1.62111E+02	 1.55259E+20	 1.62111E+02	 5.98141E+19	 8.87471E+02	 1.08777E+16	 5.61406E-02	 2.07943E+17	 1.18544E+03	 6.09421E+15	 2.88750E-03	 4.58370E+16	 3.53901E+02	 1.37085E+16	 6.03981E-03	 2.18802E+18	 1.33094E+01	 4.67231E+16	 5.66802E-04	 0.00000E+00	 0.00000E+00	
  3.24099E+00	 9.51279E+04	 9.27498E+04	 2.37812E+03	-1.39497E+03	 3.77309E+03	 8.06137E+02	 1.57199E+03	-2.96696E+03	 1.57199E+03	 1.37273E+17	 8.16826E+00	 3.88926E+01	 9.95646E+20	 1.36124E+02	 7.35078E+19	 1.36124E+02	 4.97126E+19	 1.36124E+02	 3.94130E+19	 9.64989E+02	 7.41727E+15	 3.77814E-02	 1.49380E+17	 1.16344E+03	 4.57702E+15	 2.02787E-03	 2.42959E+16	 2.29567E+02	 8.60090E+15	 3.51987E-03	 1.37467E+18	 1.12932E+01	 3.72344E+16	 3.61792E-04	 0.00000E+00	 0.00000E+00	
  3.37952E+00	 9.37811E+04	 9.25711E+04	 1.21007E+03	-1.71045E+03	 2.92052E+03	 8.92077E+02	 3.17993E+02	-2.02844E+03	 3.17993E+02	 1.42334E+17	 8.16828E+00	 3.88926E+01	 7.67776E+19	 1.36124E+02	 5.79314E+18	 1.36124E+02	 4.33896E+18	 1.36124E+02	 2.66414E+19	 1.10552E+03	 5.07684E+15	 2.70448E-02	 1.61227E+17	 7.67687E+02	 2.74620E+15	 1.26542E-03	 3.72065E+16	 2.34106E+02	 5.30832E+15	 2.08757E-03	 9.38136E+17	 1.17594E+01	 2.19462E+16	 2.48920E-04	 0.00000E+00	 0.00000E+00	
  3.53258E+00	 9.42547E+04	 9.17949E+04	 2.45978E+03	 3.18370E+02	 2.14141E+03	 2.27460E+03	 1.85175E+02	 1.33195E+02	 1.85175E+02	 1.39467E+17	 8.16832E+00	 3.88927E+01	 1.17435E+20	 1.36124E+02	 9.18691E+18	 1.36124E+02	 6.96583E+18	 1.36124E+02	 1.79882E+19	 1.23444E+03	 2.34199E+15	 1.48999E-02	 1.21568E+17	 1.00407E+03	 8.95214E+14	 4.31788E-04	 2.87926E+16	 2.02954E+02	 1.82038E+15	 3.82198E-04	 5.59704E+17	 1.73809E+01	 7.66664E+15	 1.27290E-04	 0.00000E+00	 0.00000E+00	
